"gene","PSOL_PASI_age_sex","ADL_pEASI_age_sex","AD_pEASI_age_sex","PSO_PASI_age_sex","Missing value count","Min"
"ENSG00000143365","0.015180589249006","0.0200678294512665","0.0336399341482418",,1,"0.015180589249006"
"ENSG00000134070","0.0073900112499958","0.0157230551413826","0.0157349392524838",,1,"0.0073900112499958"
"ENSG00000205531","0.0336271889554137","0.011854518509573",,,2,"0.011854518509573"
"ENSG00000232160","0.012902468633866","0.0391118647043305",,,2,"0.012902468633866"
"ENSG00000101347","0.015895289155462","0.0422889445794776",,,2,"0.015895289155462"
"ENSG00000205838","0.0363370578202314","0.021459934267294",,,2,"0.021459934267294"
"ENSG00000189136","0.0491043800836417",,"0.037575183096237",,2,"0.037575183096237"
"ENSG00000007264",,"0.0448051766379128","0.0086188474268315",,2,"0.0086188474268315"
"ENSG00000136279","0.0250457572697009","0.0121395990064154",,,2,"0.0121395990064154"
"ENSG00000106789","0.0121940222778068",,"0.0141294920653596",,2,"0.0121940222778068"
"ENSG00000196954","0.0126432339154449","0.0382366480733542",,,2,"0.0126432339154449"
"ENSG00000276644",,"0.0495834921591272","0.0131312858747661",,2,"0.0131312858747661"
"ENSG00000116478","0.0246824358476224","0.0133756572996869",,,2,"0.0133756572996869"
"ENSG00000112715",,"0.0137025011403333","0.0350574667625527",,2,"0.0137025011403333"
"ENSG00000005187",,"0.0416647408538169","0.0138281487216515",,2,"0.0138281487216515"
"ENSG00000026751","0.0221561644256053",,"0.0141294920653596",,2,"0.0141294920653596"
"ENSG00000109320","0.0419746005190828","0.0144360443052983",,,2,"0.0144360443052983"
"ENSG00000148175","0.0463496015837938",,"0.00153908647908403",,2,"0.00153908647908403"
"ENSG00000110324",,"0.0268198271770795","0.0157137945367471",,2,"0.0157137945367471"
"ENSG00000163082","0.0288607163407136",,"0.0157137945367471",,2,"0.0157137945367471"
"ENSG00000164733","0.0250457572697009","0.0157230551413826",,,2,"0.0157230551413826"
"ENSG00000204610","0.0209032078969194","0.0157230551413826",,,2,"0.0157230551413826"
"ENSG00000210144","0.0160902660790306",,"0.0302212464049976",,2,"0.0160902660790306"
"ENSG00000106785","0.0275117226241254","0.0167516219197051",,,2,"0.0167516219197051"
"ENSG00000119938","0.0168351108674235","0.0470839036483312",,,2,"0.0168351108674235"
"ENSG00000160049","0.0175276922781341","0.0462494899161243",,,2,"0.0175276922781341"
"ENSG00000110756","0.0182583648430496","0.0438466960729278",,,2,"0.0182583648430496"
"ENSG00000108788","0.0195687608495487","0.0358898359101792",,,2,"0.0195687608495487"
"ENSG00000204613","0.033532400715812","0.0196827212710867",,,2,"0.0196827212710867"
"ENSG00000197622","0.037654484113069","0.0204025824085602",,,2,"0.0204025824085602"
"ENSG00000115607",,"0.0379994089446907","0.0214078055252842",,2,"0.0214078055252842"
"ENSG00000171606","0.0215477650595893","0.0375116393793993",,,2,"0.0215477650595893"
"ENSG00000027075","0.0222911682752667","0.0388176609248407",,,2,"0.0222911682752667"
"ENSG00000185345","0.0223125809485026","0.0391118647043305",,,2,"0.0223125809485026"
"ENSG00000119686","0.0224855233730938","0.046248720609037",,,2,"0.0224855233730938"
"ENSG00000177628","0.0231451783243768","0.0305985692037028",,,2,"0.0231451783243768"
"ENSG00000176986","0.0449593500704079","0.0240289192677234",,,2,"0.0240289192677234"
"ENSG00000151689","0.0262671612562125","0.0367943853976717",,,2,"0.0262671612562125"
"ENSG00000119714",,"0.039756876034595","0.00269219767667886",,2,"0.00269219767667886"
"ENSG00000177889","0.0314929423123838","0.0344351986072308",,,2,"0.0314929423123838"
"ENSG00000165030","0.0329005147644032","0.039756876034595",,,2,"0.0329005147644032"
"ENSG00000113749","0.0492650790642311","0.00329258609613539",,,2,"0.00329258609613539"
"ENSG00000188313","0.0350898507991843","0.0478751506528079",,,2,"0.0350898507991843"
"ENSG00000169299","0.0387674806547632","0.0367943853976717",,,2,"0.0367943853976717"
"ENSG00000029153","0.0495383155287528","0.0375116393793993",,,2,"0.0375116393793993"
"ENSG00000124224","0.0375436250474014","0.041160494850435",,,2,"0.0375436250474014"
"ENSG00000134072",,"0.0407699658165937","0.0443548958938804",,2,"0.0407699658165937"
"ENSG00000136950","0.0496880544161873",,"0.0443548958938804",,2,"0.0443548958938804"
"ENSG00000153292","0.0479777963025244","0.0462494899161243",,,2,"0.0462494899161243"
"ENSG00000075426","0.00481047269780392","0.0484422670558157",,,2,"0.00481047269780392"
"ENSG00000185112","0.00481047269780392","0.0249700668266176",,,2,"0.00481047269780392"
"ENSG00000003400","0.00521426559483052","0.0305985692037028",,,2,"0.00521426559483052"
"ENSG00000172602","0.0329048177248594","0.00548252448589141",,,2,"0.00548252448589141"
"ENSG00000113971","0.00561453864642711",,,"0.00862963539448999",2,"0.00561453864642711"
"ENSG00000163221","0.0171815143814151","0.00626653272416601",,,2,"0.00626653272416601"
"ENSG00000198074","0.0168351108674235","0.00626653272416601",,,2,"0.00626653272416601"
"ENSG00000072803","0.00718739019335076","0.0382366480733542",,,2,"0.00718739019335076"
"ENSG00000159871","0.00739384350449707","0.0462494899161243",,,2,"0.00739384350449707"
"ENSG00000163565","0.022011225677153","0.00939641927773837",,,2,"0.00939641927773837"
"ENSG00000198492","0.00961250749853112","0.0214239164103788",,,2,"0.00961250749853112"
"ENSG00000227176","0.0348254637967",,,,3,"0.0348254637967"
"ENSG00000273455","0.01754756855019",,,,3,"0.01754756855019"
"ENSG00000078902","0.02644553117379",,,,3,"0.02644553117379"
"ENSG00000151014","0.02644553117379",,,,3,"0.02644553117379"
"ENSG00000165949","0.02644553117379",,,,3,"0.02644553117379"
"ENSG00000287408","0.02644553117379",,,,3,"0.02644553117379"
"ENSG00000082482",,"0.03298687205773",,,3,"0.03298687205773"
"ENSG00000047621","0.03999669779497",,,,3,"0.03999669779497"
"ENSG00000169905","0.03999669779497",,,,3,"0.03999669779497"
"ENSG00000171823","0.03999669779497",,,,3,"0.03999669779497"
"ENSG00000260597","0.03999669779497",,,,3,"0.03999669779497"
"ENSG00000059728",,"0.04480736307351",,,3,"0.04480736307351"
"ENSG00000086300",,"0.04480736307351",,,3,"0.04480736307351"
"ENSG00000140379",,"0.04480736307351",,,3,"0.04480736307351"
"ENSG00000153046",,"0.04480736307351",,,3,"0.04480736307351"
"ENSG00000154217",,"0.04480736307351",,,3,"0.04480736307351"
"ENSG00000198752",,"0.04480736307351",,,3,"0.04480736307351"
"ENSG00000171490","0.04515455228454",,,,3,"0.04515455228454"
"ENSG00000227591","0.04515455228454",,,,3,"0.04515455228454"
"ENSG00000248124","0.04515455228454",,,,3,"0.04515455228454"
"ENSG00000116663","0.04541728300851",,,,3,"0.04541728300851"
"ENSG00000132274","0.04578913411099",,,,3,"0.04578913411099"
"ENSG00000158555","0.04578913411099",,,,3,"0.04578913411099"
"ENSG00000266896","0.009662990109803",,,,3,"0.009662990109803"
"ENSG00000110060","0.010167712734641",,,,3,"0.010167712734641"
"ENSG00000124935","0.010167712734641",,,,3,"0.010167712734641"
"ENSG00000167842","0.010167712734641",,,,3,"0.010167712734641"
"ENSG00000083817","0.010724643230824",,,,3,"0.010724643230824"
"ENSG00000172757","0.010724643230824",,,,3,"0.010724643230824"
"ENSG00000178440","0.010724643230824",,,,3,"0.010724643230824"
"ENSG00000135372","0.011088018432995",,,,3,"0.011088018432995"
"ENSG00000153157","0.011088018432995",,,,3,"0.011088018432995"
"ENSG00000183486","0.012206867612586",,,,3,"0.012206867612586"
"ENSG00000126749","0.012247083982641",,,,3,"0.012247083982641"
"ENSG00000011260","0.012902468633866",,,,3,"0.012902468633866"
"ENSG00000112576","0.012902468633866",,,,3,"0.012902468633866"
"ENSG00000100342","0.015180589249006",,,,3,"0.015180589249006"
"ENSG00000115009","0.015180589249006",,,,3,"0.015180589249006"
"ENSG00000117697","0.015180589249006",,,,3,"0.015180589249006"
"ENSG00000120742","0.015180589249006",,,,3,"0.015180589249006"
"ENSG00000129455","0.015180589249006",,,,3,"0.015180589249006"
"ENSG00000129515","0.015180589249006",,,,3,"0.015180589249006"
"ENSG00000143321","0.015180589249006",,,,3,"0.015180589249006"
"ENSG00000161970","0.015180589249006",,,,3,"0.015180589249006"
"ENSG00000165621","0.015180589249006",,,,3,"0.015180589249006"
"ENSG00000173083","0.015180589249006",,,,3,"0.015180589249006"
"ENSG00000198406","0.015180589249006",,,,3,"0.015180589249006"
"ENSG00000268058","0.015942204511586",,,,3,"0.015942204511586"
"ENSG00000250219","0.018450652765723",,,,3,"0.018450652765723"
"ENSG00000237232",,"0.018555703873181",,,3,"0.018555703873181"
"ENSG00000116133",,"0.019808150603586",,,3,"0.019808150603586"
"ENSG00000196542",,,"0.020910249775913",,3,"0.020910249775913"
"ENSG00000204195",,"0.021372066549157",,,3,"0.021372066549157"
"ENSG00000132915",,"0.021459934267294",,,3,"0.021459934267294"
"ENSG00000116701","0.022011225677153",,,,3,"0.022011225677153"
"ENSG00000159479","0.022011225677153",,,,3,"0.022011225677153"
"ENSG00000280037",,"0.022039778760138",,,3,"0.022039778760138"
"ENSG00000134851",,"0.022444589204018",,,3,"0.022444589204018"
"ENSG00000004961","0.023106328597971",,,,3,"0.023106328597971"
"ENSG00000174173","0.023106328597971",,,,3,"0.023106328597971"
"ENSG00000062282",,"0.024158992372809",,,3,"0.024158992372809"
"ENSG00000132581","0.024921050192714",,,,3,"0.024921050192714"
"ENSG00000137693",,"0.025886534104607",,,3,"0.025886534104607"
"ENSG00000161860",,"0.025886534104607",,,3,"0.025886534104607"
"ENSG00000173540",,"0.025886534104607",,,3,"0.025886534104607"
"ENSG00000132294","0.026044786302985",,,,3,"0.026044786302985"
"ENSG00000213965","0.026071832890859",,,,3,"0.026071832890859"
"ENSG00000167995",,"0.026350770471666",,,3,"0.026350770471666"
"ENSG00000287268","0.028452750591281",,,,3,"0.028452750591281"
"ENSG00000261054","0.029363749852313",,,,3,"0.029363749852313"
"ENSG00000101294","0.030075118309969",,,,3,"0.030075118309969"
"ENSG00000198785",,"0.031579143412472",,,3,"0.031579143412472"
"ENSG00000165006","0.032445038739673",,,,3,"0.032445038739673"
"ENSG00000118971","0.0032456584111301",,,,3,"0.0032456584111301"
"ENSG00000132357","0.0032456584111301",,,,3,"0.0032456584111301"
"ENSG00000181929","0.0032456584111301",,,,3,"0.0032456584111301"
"ENSG00000066322","0.033532400715812",,,,3,"0.033532400715812"
"ENSG00000068903","0.033532400715812",,,,3,"0.033532400715812"
"ENSG00000069966","0.033532400715812",,,,3,"0.033532400715812"
"ENSG00000109475","0.033532400715812",,,,3,"0.033532400715812"
"ENSG00000156467","0.033532400715812",,,,3,"0.033532400715812"
"ENSG00000188786","0.033532400715812",,,,3,"0.033532400715812"
"ENSG00000188994","0.033532400715812",,,,3,"0.033532400715812"
"ENSG00000210140","0.033532400715812",,,,3,"0.033532400715812"
"ENSG00000237350","0.033532400715812",,,,3,"0.033532400715812"
"ENSG00000159455",,"0.033750019334858",,,3,"0.033750019334858"
"ENSG00000099954",,"0.036080952319606",,,3,"0.036080952319606"
"ENSG00000137393",,"0.036080952319606",,,3,"0.036080952319606"
"ENSG00000141480",,"0.036080952319606",,,3,"0.036080952319606"
"ENSG00000197084",,"0.036080952319606",,,3,"0.036080952319606"
"ENSG00000205476",,"0.036080952319606",,,3,"0.036080952319606"
"ENSG00000234369",,"0.036080952319606",,,3,"0.036080952319606"
"ENSG00000267879",,"0.036080952319606",,,3,"0.036080952319606"
"ENSG00000287426",,"0.036080952319606",,,3,"0.036080952319606"
"ENSG00000197208","0.036422563951158",,,,3,"0.036422563951158"
"ENSG00000133313","0.036459276594924",,,,3,"0.036459276594924"
"ENSG00000147457","0.036459276594924",,,,3,"0.036459276594924"
"ENSG00000152766","0.036459276594924",,,,3,"0.036459276594924"
"ENSG00000243317","0.036459276594924",,,,3,"0.036459276594924"
"ENSG00000184557",,"0.037102449871385",,,3,"0.037102449871385"
"ENSG00000120217",,"0.037435563943005",,,3,"0.037435563943005"
"ENSG00000109099",,,"0.037575183096237",,3,"0.037575183096237"
"ENSG00000172543",,,"0.037575183096237",,3,"0.037575183096237"
"ENSG00000186654",,,"0.037575183096237",,3,"0.037575183096237"
"ENSG00000235621",,,"0.037575183096237",,3,"0.037575183096237"
"ENSG00000107614","0.037654484113069",,,,3,"0.037654484113069"
"ENSG00000123607","0.037654484113069",,,,3,"0.037654484113069"
"ENSG00000166002","0.037654484113069",,,,3,"0.037654484113069"
"ENSG00000168439","0.037654484113069",,,,3,"0.037654484113069"
"ENSG00000170296","0.037654484113069",,,,3,"0.037654484113069"
"ENSG00000232472","0.037654484113069",,,,3,"0.037654484113069"
"ENSG00000119979","0.037939111842197",,,,3,"0.037939111842197"
"ENSG00000132854",,"0.038043531078089",,,3,"0.038043531078089"
"ENSG00000166598",,"0.038043531078089",,,3,"0.038043531078089"
"ENSG00000159387",,"0.038375792399995",,,3,"0.038375792399995"
"ENSG00000254814",,"0.038375792399995",,,3,"0.038375792399995"
"ENSG00000132182",,"0.0038690796805658",,,3,"0.0038690796805658"
"ENSG00000155380",,"0.0038690796805658",,,3,"0.0038690796805658"
"ENSG00000188624",,"0.0038690796805658",,,3,"0.0038690796805658"
"ENSG00000198301","0.038880186123561",,,,3,"0.038880186123561"
"ENSG00000050438",,,"0.039258177111418",,3,"0.039258177111418"
"ENSG00000133466",,,"0.039258177111418",,3,"0.039258177111418"
"ENSG00000033050","0.0039462401336406",,,,3,"0.0039462401336406"
"ENSG00000091138",,"0.039756876034595",,,3,"0.039756876034595"
"ENSG00000130226",,"0.039756876034595",,,3,"0.039756876034595"
"ENSG00000166477",,"0.040520462406805",,,3,"0.040520462406805"
"ENSG00000134256",,,"0.040810429410205",,3,"0.040810429410205"
"ENSG00000197498","0.040869782567107",,,,3,"0.040869782567107"
"ENSG00000105063",,"0.041160494850435",,,3,"0.041160494850435"
"ENSG00000124214",,"0.041160494850435",,,3,"0.041160494850435"
"ENSG00000125266",,"0.041160494850435",,,3,"0.041160494850435"
"ENSG00000188910",,"0.041160494850435",,,3,"0.041160494850435"
"ENSG00000197535",,"0.041160494850435",,,3,"0.041160494850435"
"ENSG00000204577",,"0.041160494850435",,,3,"0.041160494850435"
"ENSG00000224718",,"0.041160494850435",,,3,"0.041160494850435"
"ENSG00000229994",,"0.041160494850435",,,3,"0.041160494850435"
"ENSG00000287966",,"0.041538118876606",,,3,"0.041538118876606"
"ENSG00000246851","0.042951903015236",,,,3,"0.042951903015236"
"ENSG00000143520",,"0.0042978272970287",,,3,"0.0042978272970287"
"ENSG00000185475","0.043228388691997",,,,3,"0.043228388691997"
"ENSG00000100336","0.044630055610907",,,,3,"0.044630055610907"
"ENSG00000169385",,,"0.045809135380459",,3,"0.045809135380459"
"ENSG00000283078",,,"0.045809135380459",,3,"0.045809135380459"
"ENSG00000144119",,"0.046007434296186",,,3,"0.046007434296186"
"ENSG00000033867",,"0.046248720609037",,,3,"0.046248720609037"
"ENSG00000150893",,"0.046248720609037",,,3,"0.046248720609037"
"ENSG00000188175",,"0.046248720609037",,,3,"0.046248720609037"
"ENSG00000267432",,"0.046248720609037",,,3,"0.046248720609037"
"ENSG00000267106",,"0.049184572738949",,,3,"0.049184572738949"
"ENSG00000169251","0.049217906758942",,,,3,"0.049217906758942"
"ENSG00000204666",,,"0.049446811310208",,3,"0.049446811310208"
"ENSG00000006555","0.049674828696321",,,,3,"0.049674828696321"
"ENSG00000204438","0.0073257349608049",,,,3,"0.0073257349608049"
"ENSG00000064651","0.0073900112499958",,,,3,"0.0073900112499958"
"ENSG00000070785","0.0073900112499958",,,,3,"0.0073900112499958"
"ENSG00000135925",,,"0.0086188474268315",,3,"0.0086188474268315"
"ENSG00000170855","0.0087183676883574",,,,3,"0.0087183676883574"
"ENSG00000125780","0.0093048693451491",,,,3,"0.0093048693451491"
"ENSG00000043591",,"0.0100733283853401",,,3,"0.0100733283853401"
"ENSG00000128394",,,"0.0101475653944269",,3,"0.0101475653944269"
"ENSG00000184292","0.0101683800521215",,,,3,"0.0101683800521215"
"ENSG00000030110","0.0101801745278308",,,,3,"0.0101801745278308"
"ENSG00000157916","0.0101801745278308",,,,3,"0.0101801745278308"
"ENSG00000259370",,"0.0101836621437756",,,3,"0.0101836621437756"
"ENSG00000070756","0.0102012741640145",,,,3,"0.0102012741640145"
"ENSG00000176153","0.0102012741640145",,,,3,"0.0102012741640145"
"ENSG00000234841","0.0102012741640145",,,,3,"0.0102012741640145"
"ENSG00000254612","0.0102012741640145",,,,3,"0.0102012741640145"
"ENSG00000123342",,"0.0104463038083807",,,3,"0.0104463038083807"
"ENSG00000260388","0.0104698925629383",,,,3,"0.0104698925629383"
"ENSG00000119689","0.00106191080780312",,,,3,"0.00106191080780312"
"ENSG00000100504",,"0.0106541584971703",,,3,"0.0106541584971703"
"ENSG00000104368",,"0.0107170834224794",,,3,"0.0107170834224794"
"ENSG00000112290",,"0.0107170834224794",,,3,"0.0107170834224794"
"ENSG00000138829",,"0.0107170834224794",,,3,"0.0107170834224794"
"ENSG00000157368",,"0.0107170834224794",,,3,"0.0107170834224794"
"ENSG00000167772",,"0.0107170834224794",,,3,"0.0107170834224794"
"ENSG00000174808",,"0.0107170834224794",,,3,"0.0107170834224794"
"ENSG00000181333",,"0.0107170834224794",,,3,"0.0107170834224794"
"ENSG00000198168",,"0.0107170834224794",,,3,"0.0107170834224794"
"ENSG00000204832",,"0.0107170834224794",,,3,"0.0107170834224794"
"ENSG00000151023",,"0.00108120159969862",,,3,"0.00108120159969862"
"ENSG00000189433",,"0.00108120159969862",,,3,"0.00108120159969862"
"ENSG00000072274","0.0108835626268382",,,,3,"0.0108835626268382"
"ENSG00000163531","0.0108835626268382",,,,3,"0.0108835626268382"
"ENSG00000258227","0.0108835626268382",,,,3,"0.0108835626268382"
"ENSG00000119922","0.0109638318940043",,,,3,"0.0109638318940043"
"ENSG00000135899","0.0109638318940043",,,,3,"0.0109638318940043"
"ENSG00000177409","0.0109638318940043",,,,3,"0.0109638318940043"
"ENSG00000198900","0.0109638318940043",,,,3,"0.0109638318940043"
"ENSG00000198855","0.0110025220773216",,,,3,"0.0110025220773216"
"ENSG00000185015",,"0.0110388603766342",,,3,"0.0110388603766342"
"ENSG00000132109","0.0110930716923709",,,,3,"0.0110930716923709"
"ENSG00000205755",,"0.0111239238867633",,,3,"0.0111239238867633"
"ENSG00000129696","0.0112662397337763",,,,3,"0.0112662397337763"
"ENSG00000161217","0.0112662397337763",,,,3,"0.0112662397337763"
"ENSG00000177663","0.0112662397337763",,,,3,"0.0112662397337763"
"ENSG00000244733","0.0112662397337763",,,,3,"0.0112662397337763"
"ENSG00000158882","0.0112929460525758",,,,3,"0.0112929460525758"
"ENSG00000223745","0.0113120734458375",,,,3,"0.0113120734458375"
"ENSG00000135374",,"0.0114418627716045",,,3,"0.0114418627716045"
"ENSG00000136153",,"0.0114418627716045",,,3,"0.0114418627716045"
"ENSG00000139880",,"0.0114418627716045",,,3,"0.0114418627716045"
"ENSG00000159842",,"0.0114418627716045",,,3,"0.0114418627716045"
"ENSG00000173918",,"0.0114418627716045",,,3,"0.0114418627716045"
"ENSG00000184330",,"0.0114418627716045",,,3,"0.0114418627716045"
"ENSG00000229035",,"0.0114418627716045",,,3,"0.0114418627716045"
"ENSG00000235731",,"0.0114418627716045",,,3,"0.0114418627716045"
"ENSG00000253125",,"0.0114418627716045",,,3,"0.0114418627716045"
"ENSG00000260314",,"0.0114418627716045",,,3,"0.0114418627716045"
"ENSG00000269729",,"0.0114418627716045",,,3,"0.0114418627716045"
"ENSG00000127952","0.0115557963789413",,,,3,"0.0115557963789413"
"ENSG00000111775","0.0120787309205638",,,,3,"0.0120787309205638"
"ENSG00000005001",,"0.0121395990064154",,,3,"0.0121395990064154"
"ENSG00000091129",,"0.0121395990064154",,,3,"0.0121395990064154"
"ENSG00000112559",,"0.0121395990064154",,,3,"0.0121395990064154"
"ENSG00000132589",,"0.0121395990064154",,,3,"0.0121395990064154"
"ENSG00000136943",,"0.0121395990064154",,,3,"0.0121395990064154"
"ENSG00000162877",,"0.0121395990064154",,,3,"0.0121395990064154"
"ENSG00000168610",,"0.0121395990064154",,,3,"0.0121395990064154"
"ENSG00000172995",,"0.0121395990064154",,,3,"0.0121395990064154"
"ENSG00000173585",,"0.0121395990064154",,,3,"0.0121395990064154"
"ENSG00000176920",,"0.0121395990064154",,,3,"0.0121395990064154"
"ENSG00000214491",,"0.0121395990064154",,,3,"0.0121395990064154"
"ENSG00000224023",,"0.0121395990064154",,,3,"0.0121395990064154"
"ENSG00000275183",,"0.0121395990064154",,,3,"0.0121395990064154"
"ENSG00000198805","0.0121940222778068",,,,3,"0.0121940222778068"
"ENSG00000142627",,"0.0122569881332104",,,3,"0.0122569881332104"
"ENSG00000224689","0.0122675236925827",,,,3,"0.0122675236925827"
"ENSG00000062096",,"0.0123491314537391",,,3,"0.0123491314537391"
"ENSG00000041982",,"0.0124096958066353",,,3,"0.0124096958066353"
"ENSG00000059691",,"0.0124096958066353",,,3,"0.0124096958066353"
"ENSG00000136155",,"0.0124096958066353",,,3,"0.0124096958066353"
"ENSG00000176953",,"0.0124096958066353",,,3,"0.0124096958066353"
"ENSG00000086065","0.0124736144585221",,,,3,"0.0124736144585221"
"ENSG00000124191",,,"0.0124852290989027",,3,"0.0124852290989027"
"ENSG00000167881","0.0124915463937068",,,,3,"0.0124915463937068"
"ENSG00000158315","0.0126237394555433",,,,3,"0.0126237394555433"
"ENSG00000003987","0.0126432339154449",,,,3,"0.0126432339154449"
"ENSG00000110917","0.0126432339154449",,,,3,"0.0126432339154449"
"ENSG00000131203","0.0126432339154449",,,,3,"0.0126432339154449"
"ENSG00000155827","0.0126432339154449",,,,3,"0.0126432339154449"
"ENSG00000100462","0.0126606543881755",,,,3,"0.0126606543881755"
"ENSG00000272282",,,"0.0126894614212832",,3,"0.0126894614212832"
"ENSG00000054598",,"0.0127510913078411",,,3,"0.0127510913078411"
"ENSG00000141448",,"0.0127510913078411",,,3,"0.0127510913078411"
"ENSG00000119457",,"0.0129836290868205",,,3,"0.0129836290868205"
"ENSG00000160767",,"0.0129836290868205",,,3,"0.0129836290868205"
"ENSG00000205682",,"0.0129836290868205",,,3,"0.0129836290868205"
"ENSG00000109861",,"0.0131239933093216",,,3,"0.0131239933093216"
"ENSG00000138135",,"0.0131239933093216",,,3,"0.0131239933093216"
"ENSG00000151773",,"0.0131239933093216",,,3,"0.0131239933093216"
"ENSG00000170873",,"0.0131239933093216",,,3,"0.0131239933093216"
"ENSG00000182334",,"0.0131239933093216",,,3,"0.0131239933093216"
"ENSG00000186326",,"0.0131239933093216",,,3,"0.0131239933093216"
"ENSG00000198759",,"0.0131239933093216",,,3,"0.0131239933093216"
"ENSG00000104951",,,"0.0131312858747661",,3,"0.0131312858747661"
"ENSG00000124496",,,"0.0131312858747661",,3,"0.0131312858747661"
"ENSG00000156869",,,"0.0131312858747661",,3,"0.0131312858747661"
"ENSG00000283399",,,"0.0131312858747661",,3,"0.0131312858747661"
"ENSG00000286887",,,"0.0131312858747661",,3,"0.0131312858747661"
"ENSG00000205209","0.0131629429580088",,,,3,"0.0131629429580088"
"ENSG00000100596",,"0.0133756572996869",,,3,"0.0133756572996869"
"ENSG00000149573",,"0.0133756572996869",,,3,"0.0133756572996869"
"ENSG00000223715",,"0.0133756572996869",,,3,"0.0133756572996869"
"ENSG00000275385",,"0.0133756572996869",,,3,"0.0133756572996869"
"ENSG00000134240","0.0134510662275336",,,,3,"0.0134510662275336"
"ENSG00000103089",,"0.0135235126301233",,,3,"0.0135235126301233"
"ENSG00000112530",,"0.0135235126301233",,,3,"0.0135235126301233"
"ENSG00000159733",,"0.0135235126301233",,,3,"0.0135235126301233"
"ENSG00000237512",,"0.0135235126301233",,,3,"0.0135235126301233"
"ENSG00000069535",,"0.0136687152078123",,,3,"0.0136687152078123"
"ENSG00000134460",,"0.0136687152078123",,,3,"0.0136687152078123"
"ENSG00000166825",,"0.0136703920755267",,,3,"0.0136703920755267"
"ENSG00000171631",,"0.0136703920755267",,,3,"0.0136703920755267"
"ENSG00000131969",,"0.0137025011403333",,,3,"0.0137025011403333"
"ENSG00000169230",,"0.0137025011403333",,,3,"0.0137025011403333"
"ENSG00000278811",,"0.0137025011403333",,,3,"0.0137025011403333"
"ENSG00000078618","0.0139068172540436",,,,3,"0.0139068172540436"
"ENSG00000268201",,"0.0140150467637739",,,3,"0.0140150467637739"
"ENSG00000145623",,"0.0141278724103658",,,3,"0.0141278724103658"
"ENSG00000130695",,,"0.0141294920653596",,3,"0.0141294920653596"
"ENSG00000162174",,,"0.0141294920653596",,3,"0.0141294920653596"
"ENSG00000275772",,,"0.0141294920653596",,3,"0.0141294920653596"
"ENSG00000276231",,,"0.0141294920653596",,3,"0.0141294920653596"
"ENSG00000197279","0.0141900324423311",,,,3,"0.0141900324423311"
"ENSG00000185267",,"0.0143416486897794",,,3,"0.0143416486897794"
"ENSG00000122705","0.0143529053345129",,,,3,"0.0143529053345129"
"ENSG00000101384",,,"0.0146095881698359",,3,"0.0146095881698359"
"ENSG00000138378",,,"0.0146095881698359",,3,"0.0146095881698359"
"ENSG00000149557",,,"0.0146095881698359",,3,"0.0146095881698359"
"ENSG00000113648","0.0146318163470385",,,,3,"0.0146318163470385"
"ENSG00000114857","0.0146318163470385",,,,3,"0.0146318163470385"
"ENSG00000131771","0.0146318163470385",,,,3,"0.0146318163470385"
"ENSG00000141458","0.0146318163470385",,,,3,"0.0146318163470385"
"ENSG00000145692","0.0146318163470385",,,,3,"0.0146318163470385"
"ENSG00000163993","0.0146318163470385",,,,3,"0.0146318163470385"
"ENSG00000167397","0.0146318163470385",,,,3,"0.0146318163470385"
"ENSG00000273245","0.0146318163470385",,,,3,"0.0146318163470385"
"ENSG00000273402","0.0146318163470385",,,,3,"0.0146318163470385"
"ENSG00000279081","0.0146318163470385",,,,3,"0.0146318163470385"
"ENSG00000142512",,"0.0147189725045823",,,3,"0.0147189725045823"
"ENSG00000172243",,"0.0147189725045823",,,3,"0.0147189725045823"
"ENSG00000253911",,"0.0147189725045823",,,3,"0.0147189725045823"
"ENSG00000123609",,"0.0148074954498874",,,3,"0.0148074954498874"
"ENSG00000118473",,"0.0149997864542458",,,3,"0.0149997864542458"
"ENSG00000135898",,"0.0149997864542458",,,3,"0.0149997864542458"
"ENSG00000138031",,"0.0149997864542458",,,3,"0.0149997864542458"
"ENSG00000203782",,"0.0149997864542458",,,3,"0.0149997864542458"
"ENSG00000069482",,"0.0150062598635704",,,3,"0.0150062598635704"
"ENSG00000149273","0.0150131103123441",,,,3,"0.0150131103123441"
"ENSG00000176927",,,"0.0150650184787926",,3,"0.0150650184787926"
"ENSG00000206561",,,"0.0150650184787926",,3,"0.0150650184787926"
"ENSG00000268758",,,"0.0150650184787926",,3,"0.0150650184787926"
"ENSG00000100439",,"0.0150937582285131",,,3,"0.0150937582285131"
"ENSG00000173930",,"0.0150937582285131",,,3,"0.0150937582285131"
"ENSG00000260192",,"0.0150937582285131",,,3,"0.0150937582285131"
"ENSG00000181790",,"0.0151184440401501",,,3,"0.0151184440401501"
"ENSG00000087128",,"0.0153558351409014",,,3,"0.0153558351409014"
"ENSG00000092199",,"0.0153558351409014",,,3,"0.0153558351409014"
"ENSG00000100012",,"0.0153558351409014",,,3,"0.0153558351409014"
"ENSG00000141526",,"0.0153558351409014",,,3,"0.0153558351409014"
"ENSG00000164674",,"0.0153558351409014",,,3,"0.0153558351409014"
"ENSG00000167323",,"0.0153558351409014",,,3,"0.0153558351409014"
"ENSG00000249955",,"0.0153558351409014",,,3,"0.0153558351409014"
"ENSG00000251320",,"0.0153558351409014",,,3,"0.0153558351409014"
